,Al,Si,S,K,Ca,Ti,Mn,Fe,Cu,Zn,Hg,Pb,Sr
88f.1,0.07792154073445295,0.4060933977643956,0.6425721589831066,0.2898102946426243,0.6492226819159908,0.32702840499850283,0.11043410937754305,2.9694692799972664,2.393380657013397,0.169328689237321,0.10243264277358098,0.10254774106122418,0.07852052391301806
89f.1,0.0577804785234091,0.12531299179688024,0.4435191267465369,0.1133994072783991,0.18129744688099816,0.25069371546450686,0.05339077598033698,0.7696919972198325,2.6166449491948884,0.09708234806979409,0.10737465737550968,0.10077012265903133,0.08561161709954294
90,0.10501747331147486,0.43744341547879523,0.7997710171038307,0.5822236735648104,0.5820931886536573,0.381089338329365,0.3375245947633641,4.219393614417314,2.2000698411425494,0.2014922625958999,0.10665147967284079,0.1178641205798378,0.10284657590942715
91,0.05726893667583338,0.24767535007293265,0.6372870821506157,0.25838911323962943,0.3078336197861946,0.2857356090901333,0.0751353343620067,1.8176817959452525,2.3894676041646523,0.1586311803857536,0.10545923534842512,0.07966634879850971,0.09697896311603893
92,0.08768487976686812,0.4149379657888736,0.680069096860553,0.210488356573867,0.5054044256281444,0.2864957996706525,0.09635101115511997,2.0856536606712126,2.4154721609466026,0.17285264360487038,0.10673907306438302,0.11974768327729345,0.10052282095833513
93f.1,0.07029698880242492,0.2811646696092352,0.7529345174210437,0.31321640304866727,0.77914335634391,0.2948606328824696,0.12850763146372726,2.546574615404164,2.3707948640473577,0.17996813679036436,0.07340516866443313,0.09525265940029055,0.09150155067545594
94f.4,0.07398108787083298,0.3197249555423829,0.5489833178084512,0.3527289355576255,1.3359013182036297,0.38818381460468004,0.3372577977248991,4.904244107601547,2.194152821294493,0.16759578852287804,0.11475676743726537,0.09841984926750784,0.10627600417760465
95f.1,0.053279351918327084,0.1847693234351474,1.064890725609198,0.32106739279152746,0.5188345543637559,0.2702459711372985,0.12113153511534584,1.9340420653111343,2.417276845819709,0.1617809206943905,0.12256000684662736,0.08628587604176667,0.08291857207044274
96f.1,0.04262592387905631,0.15951257752305747,0.46307456744386916,0.24131709453156455,1.4169162300379872,0.34011517163889904,0.2861409354046518,3.513236503949779,2.121370526953665,0.2969553177447523,0.08367677611392461,0.10519165908459034,0.12321387762512397
97,0.06775892022395841,0.2365597040379923,0.3553409889305778,0.07145283895998875,0.5454190317097987,0.30427915548478085,0.08821181995689381,1.9039551975558062,2.4729610844584737,0.13849504207124966,0.11902684347781821,0.09885807408962238,0.08843248630197964
99,0.05436734609091196,0.14594161402879155,0.3185093541593212,0.09393837305238388,0.22654394151657406,0.25272058268627795,0.08452791762183136,1.1646814231347065,2.5064600199837375,0.14962677171148678,0.10750954741132368,0.11203776557371921,0.09888403321901373
100f.1,0.07161874230758222,0.31121985287803766,0.8452755531385066,0.1937091335833071,0.5064018089704324,0.31010424478346743,0.10292904370724447,2.1601407104216164,2.5101643529782183,0.1627523828605776,0.09248098004980393,0.11737332913530069,0.10714234192975929
101,0.06757451956021653,0.29580434233521996,1.0117548185559,0.1977435442054437,0.4594661390050165,0.2977316514307008,0.09896238371981075,1.9170061015597657,2.516323456289522,0.1469829163122431,0.1218155396658017,0.1401997306569682,0.10705218889350755
102,0.0787172606828786,0.2883922435009039,0.5553177928137384,0.32140159548528024,0.8298555806826972,0.3520678478187398,0.16059759248212055,4.391558149926623,2.2960057295931446,0.1583490787512844,0.10586727576672438,0.12013954258521241,0.08440829362010031
103,0.0650975675580665,0.2716395248644563,0.6983777071687219,0.2456075506654505,0.6221560726083846,0.3281114884004735,0.11663255413951744,2.4712315851035096,2.3631303034620883,0.14985840904374834,0.08515778324885924,0.10729461487116639,0.11532094923520386
104f.3,0.047393547410784526,0.1873167997356678,0.43909233405251635,0.20596421934021714,0.6352533385149132,0.2603076801848893,0.12097317592195038,1.382256207934175,2.485379572367435,0.15441037217384143,0.09752801925900124,0.09164747825549696,0.09624105629013506
105f.1,0.05338224192563731,0.17530069917048938,0.4324350345713643,0.19215863169175507,0.33479890318984823,0.26839944898357954,0.07496330209294731,1.8889803868718396,2.503610524536251,0.1672350504210907,0.08149983826693914,0.11117129818910065,0.08562678458439259
106,0.0652850910275961,0.3041959836070887,0.5213454721773964,0.3808672016627165,0.6205318367771638,0.3787562830648226,0.12525047380849072,5.094868716399536,2.2176656813442457,0.14007744649609158,0.08114422951306365,0.09096408834345959,0.11327387850307612
107f.1,0.06090296388306665,0.2169040130530792,0.8615689935377837,0.2728748558141116,0.279366289758672,0.23886281702148368,0.06869152924083707,1.2785374187862535,2.4908593673362627,0.14282687772714495,0.07717676392819296,0.09841401355189043,0.09622324347065529
108f.1,0.07552705182119207,0.256708872050663,0.5584024551132859,0.2394475053797493,0.4457412097143542,0.3069474322602074,0.10515587461449753,2.496726205584361,2.4772318073256927,0.14939739972341204,0.10822386973717195,0.10456912530986157,0.07928197842542081
